Country,Year,Life_Expectancy,Adult_Mortality,Infant_Deaths,Alcohol,Percentage_Expenditure,Bmi,Under-Five_Deaths,Polio,Total_Expenditure,Diphtheria,Hiv/Aids,Thinness__1-19_Years,Thinness_5-9_Years,Income_Composition_Of_Resources,Schooling,Status_num,LifeExp_Category,Polio_Binned
153,2015,51.0,413.0,22,3.755,0.0,24.4,30,86.0,5.755,86.0,0.5,7.4,7.3,0.431,9.5,0,0,4
153,2014,48.1,463.0,23,0.01,1.443286353,23.8,32,83.0,11.9,83.0,0.6,7.5,7.4,0.426,9.5,0,0,4
153,2013,54.0,47.0,23,0.01,1.321464076,23.3,33,92.0,11.59,92.0,0.8,7.7,7.6,0.413,9.3,0,0,4
153,2012,49.7,411.0,25,0.01,54.56033696,22.7,35,91.0,11.24,91.0,0.9,7.9,7.8,0.401,9.1,0,0,4
153,2011,48.9,418.0,26,3.78,54.6659175,22.2,38,88.0,11.98,89.0,1.3,8.1,8.0,0.392,8.9,0,0,4
153,2010,48.1,424.0,27,3.84,5.347717533,21.7,40,84.0,1.32,86.0,1.6,8.3,8.2,0.384,8.7,0,0,4
153,2009,47.1,433.0,28,3.97,49.8371267,21.2,42,81.0,13.13,84.0,1.7,8.5,8.4,0.375,8.5,0,0,4
153,2008,46.2,441.0,29,3.91,5.379606465,2.7,44,75.0,1.29,77.0,1.9,8.7,8.7,0.367,8.3,0,0,2
153,2007,45.3,45.0,29,3.86,45.57108889,2.2,45,63.0,1.12,64.0,2.2,8.9,8.9,0.357,8.2,0,0,2
153,2006,44.3,464.0,30,3.8,38.00075788,19.7,46,65.0,1.68,64.0,2.2,9.1,9.1,0.348,8.0,0,0,2
153,2005,43.3,48.0,30,3.83,42.08892911,19.2,47,67.0,12.25,65.0,2.2,9.3,9.3,0.341,7.8,0,0,2
153,2004,42.3,496.0,30,3.99,38.52454761,18.8,47,69.0,11.66,65.0,2.1,9.5,9.5,0.332,7.6,0,0,2
153,2003,41.5,57.0,30,4.07,38.61473209,18.4,47,66.0,11.69,73.0,1.9,9.7,9.8,0.322,7.4,0,0,2
153,2002,48.0,513.0,30,4.06,36.59114895,17.9,48,54.0,11.96,53.0,1.7,9.9,1.0,0.306,7.2,0,0,1
153,2001,41.0,519.0,30,4.21,33.34691455,17.5,48,38.0,11.83,38.0,1.5,1.1,1.2,0.302,7.0,0,0,3
153,2000,39.0,533.0,29,3.97,20.39568283,17.2,48,46.0,13.63,44.0,1.2,1.3,1.4,0.292,6.7,0,0,1
154,2015,83.1,55.0,0,1.79,0.0,33.2,0,96.0,5.755,96.0,0.1,2.2,2.2,0.924,15.4,1,2,4
154,2014,82.9,56.0,0,1.83,7971.646361,32.9,0,96.0,4.92,96.0,0.1,2.2,2.2,0.922,15.4,1,2,4
154,2013,82.7,57.0,0,1.83,714.3441019,32.7,0,97.0,4.53,97.0,0.1,2.2,2.2,0.92,15.4,1,2,4
154,2012,82.5,59.0,0,1.89,6041.858981,32.4,0,97.0,4.22,97.0,0.1,2.2,2.1,0.917,15.4,1,2,4
154,2011,82.2,6.0,0,1.8,638.0001097,32.1,0,96.0,3.93,96.0,0.1,2.1,2.1,0.911,15.2,1,2,4
154,2010,82.0,61.0,0,1.84,4540.543752,31.8,0,96.0,3.96,96.0,0.1,2.1,2.1,0.889,14.5,1,2,4
154,2009,81.7,62.0,0,1.73,462.9306986,31.5,0,97.0,4.27,97.0,0.1,2.1,2.1,0.887,14.4,1,2,4
154,2008,81.4,64.0,0,1.7,3404.13099,31.2,0,97.0,3.91,97.0,0.1,2.1,2.1,0.88,14.2,1,2,4
154,2007,81.1,65.0,0,1.6,3082.973535,3.9,0,97.0,3.46,97.0,0.1,2.1,2.0,0.873,14.1,1,2,4
154,2006,87.0,66.0,0,1.55,2639.376955,3.5,0,95.0,3.66,95.0,0.1,2.1,2.0,0.839,13.9,1,2,4
154,2005,82.0,69.0,0,1.49,2356.731479,3.2,0,96.0,3.74,96.0,0.1,2.1,2.0,0.821,12.6,1,2,4
154,2004,79.7,71.0,0,1.45,204.2481892,29.9,0,95.0,3.17,95.0,0.1,2.1,2.0,0.82,12.7,1,1,4
154,2003,79.3,73.0,0,1.43,2263.068326,29.6,0,96.0,3.63,96.0,0.1,2.1,2.0,0.819,12.7,1,1,4
154,2002,79.0,74.0,0,2.16,142.0989818,29.2,0,94.0,2.84,94.0,0.1,2.1,2.0,0.818,12.6,1,1,4
154,2001,78.7,76.0,0,2.08,1003.366877,28.9,0,95.0,2.37,96.0,0.1,2.1,2.0,0.82,12.7,1,1,4
154,2000,78.3,78.0,0,2.03,1855.828806,28.5,0,98.0,2.71,98.0,0.1,2.1,2.0,0.81,12.5,1,1,4
155,2015,76.7,19.0,0,3.755,0.0,59.1,0,96.0,5.755,96.0,0.1,1.2,1.2,0.842,15.0,1,1,4
155,2014,76.4,113.0,0,10.6,0.0,58.4,0,97.0,8.5,97.0,0.1,1.2,1.2,0.841,15.1,1,1,4
155,2013,76.1,114.0,0,9.89,0.0,57.8,0,98.0,8.0,98.0,0.1,1.2,1.3,0.838,15.0,1,1,4
155,2012,75.8,118.0,0,10.12,0.0,57.2,0,99.0,8.15,99.0,0.1,1.2,1.3,0.835,15.0,1,1,4
155,2011,75.6,122.0,0,10.24,0.0,56.5,0,99.0,7.96,99.0,0.1,1.2,1.3,0.829,15.0,1,1,4
155,2010,75.1,124.0,0,10.13,0.0,55.9,0,99.0,8.51,99.0,0.1,1.3,1.3,0.822,15.0,1,1,4
155,2009,75.0,131.0,0,10.63,0.0,55.3,0,99.0,9.15,99.0,0.1,1.3,1.4,0.82,14.9,1,1,4
155,2008,74.7,136.0,0,11.37,0.0,54.8,0,99.0,8.2,99.0,0.1,1.3,1.4,0.813,14.8,1,1,4
155,2007,74.4,14.0,0,10.58,0.0,54.2,0,99.0,7.76,99.0,0.1,1.3,1.4,0.802,14.5,1,1,4
155,2006,74.3,138.0,0,10.28,0.0,53.7,0,99.0,7.35,99.0,0.1,1.4,1.5,0.793,14.3,1,1,4
155,2005,74.0,141.0,0,10.81,0.0,53.1,0,99.0,7.4,99.0,0.1,1.4,1.5,0.784,14.0,1,1,4
155,2004,74.1,138.0,0,10.03,0.0,52.6,0,99.0,7.21,99.0,0.1,1.4,1.5,0.776,13.8,1,1,4
155,2003,73.8,144.0,0,9.85,0.0,52.1,0,98.0,5.82,99.0,0.1,1.5,1.6,0.771,13.6,1,1,4
155,2002,73.7,145.0,0,10.78,0.0,51.6,0,98.0,5.63,99.0,0.1,1.5,1.6,0.763,13.3,1,1,4
155,2001,73.3,145.0,0,10.73,0.0,51.1,1,99.0,5.5,99.0,0.1,1.5,1.6,0.763,13.3,1,1,4
155,2000,73.0,147.0,0,11.06,0.0,5.7,1,98.0,5.5,99.0,0.1,1.6,1.7,0.761,13.0,1,1,4
156,2015,88.0,74.0,0,3.755,0.0,6.1,0,95.0,5.755,95.0,0.1,1.4,1.3,0.888,17.3,1,2,4
156,2014,87.0,76.0,0,10.46,31.13492794,59.5,0,95.0,9.23,95.0,0.1,1.4,1.4,0.888,17.6,1,2,4
156,2013,85.0,78.0,0,9.53,259.7786785,58.9,0,95.0,9.29,95.0,0.1,1.4,1.4,0.878,16.8,1,2,4
156,2012,82.0,81.0,0,10.95,3283.024864,58.2,0,96.0,9.37,96.0,0.1,1.5,1.5,0.877,16.8,1,2,4
156,2011,79.8,84.0,0,10.61,3343.026219,57.6,0,96.0,9.8,96.0,0.1,1.6,1.6,0.876,17.0,1,1,4
156,2010,79.5,87.0,0,10.32,3187.496219,57.0,0,96.0,9.7,96.0,0.1,1.6,1.6,0.872,16.9,1,1,4
156,2009,79.1,9.0,0,10.52,3505.389434,56.4,0,96.0,9.38,96.0,0.1,1.7,1.7,0.873,16.9,1,1,4
156,2008,78.9,96.0,0,10.94,392.9588536,55.8,0,97.0,8.47,97.0,0.1,1.7,1.7,0.869,16.9,1,1,4
156,2007,78.3,12.0,0,11.02,3256.724028,55.2,0,97.0,7.98,97.0,0.1,1.8,1.8,0.865,16.8,1,1,4
156,2006,78.1,17.0,0,12.26,2724.17807,54.7,0,97.0,8.42,97.0,0.1,1.8,1.9,0.858,16.7,1,1,4
156,2005,77.5,14.0,0,11.14,2503.714258,54.1,0,95.0,8.5,95.0,0.1,1.9,2.0,0.853,16.3,1,1,4
156,2004,77.2,113.0,0,10.0,235.3785281,53.5,0,94.0,8.47,94.0,0.1,2.0,2.0,0.85,16.6,1,1,4
156,2003,76.5,119.0,0,11.58,203.3252124,52.9,0,95.0,8.77,95.0,0.1,2.0,2.1,0.843,16.1,1,1,4
156,2002,76.6,117.0,0,9.29,1617.473418,52.3,0,93.0,8.62,93.0,0.1,2.1,2.2,0.835,15.6,1,1,4
156,2001,76.2,124.0,0,10.8,196.3026243,51.8,0,93.0,8.57,92.0,0.1,2.2,2.2,0.824,14.7,1,1,4
156,2000,76.0,122.0,0,11.9,161.4473853,51.2,0,93.0,8.26,91.0,0.1,2.2,2.3,0.818,14.6,1,1,4
157,2015,69.2,177.0,0,3.755,0.0,5.5,0,99.0,5.755,98.0,0.1,1.1,1.2,0.514,9.6,0,1,4
157,2014,68.8,183.0,0,0.01,3.718438799,49.7,0,94.0,5.5,88.0,0.1,1.1,1.2,0.512,9.6,0,1,4
157,2013,68.8,182.0,0,0.01,24.73328608,48.9,0,99.0,5.42,94.0,0.1,1.1,1.2,0.509,9.5,0,1,4
157,2012,68.7,184.0,0,0.01,247.9492284,48.1,0,99.0,5.48,99.0,0.1,1.2,1.2,0.505,9.4,0,1,4
157,2011,68.5,186.0,0,0.99,229.6687488,47.2,0,99.0,5.8,99.0,0.1,1.2,1.2,0.497,9.4,0,1,4
157,2010,68.3,188.0,0,1.1,29.5207994,46.4,0,94.0,7.47,9.0,0.1,1.2,1.2,0.492,9.3,0,1,4
157,2009,68.1,192.0,0,1.21,244.3976438,45.5,0,98.0,7.92,92.0,0.1,1.2,1.2,0.494,9.3,0,1,4
157,2008,68.0,193.0,0,1.09,19.74929219,44.7,0,94.0,5.97,89.0,0.1,1.2,1.2,0.489,9.2,0,1,4
157,2007,67.6,2.0,0,0.85,28.90135229,43.8,0,93.0,6.42,9.0,0.1,1.2,1.2,0.482,9.0,0,1,4
157,2006,67.6,2.0,0,0.99,240.4851202,43.0,0,99.0,6.66,99.0,0.1,1.3,1.3,0.47,8.4,0,1,4
157,2005,67.4,24.0,0,0.9,25.31155956,42.1,0,9.0,7.83,89.0,0.1,1.3,1.3,0.465,8.3,0,1,0
157,2004,67.1,29.0,0,1.18,195.5259417,41.3,0,89.0,5.64,9.0,0.1,1.3,1.3,0.459,8.1,0,1,4
157,2003,66.8,215.0,0,1.18,16.83170578,4.4,0,84.0,6.0,84.0,0.1,1.3,1.3,0.453,8.0,0,1,4
157,2002,66.5,22.0,0,1.08,156.2847968,39.6,0,78.0,6.9,78.0,0.1,1.4,1.4,0.446,7.3,0,1,2
157,2001,66.2,227.0,0,0.7,325.1114746,38.7,0,88.0,6.44,84.0,0.1,1.4,1.4,0.442,6.6,0,1,4
157,2000,65.8,235.0,0,0.71,4.24926073,37.9,0,88.0,4.56,86.0,0.1,1.4,1.4,0.455,7.2,0,1,4
158,2015,55.0,312.0,50,3.755,0.0,24.3,80,47.0,5.755,42.0,0.7,6.6,6.4,0.677,12.3,0,0,1
158,2014,54.3,321.0,51,0.01,0.0,23.8,80,47.0,5.755,42.0,0.8,6.7,6.5,0.677,12.3,0,0,1
158,2013,54.2,318.0,51,0.01,0.0,23.3,81,47.0,5.755,42.0,0.8,6.8,6.6,0.677,12.3,0,0,1
158,2012,53.1,336.0,51,0.01,0.0,22.9,82,47.0,5.755,42.0,0.8,6.8,6.7,0.677,12.3,0,0,1
158,2011,53.1,329.0,51,0.01,0.0,22.4,82,49.0,5.755,41.0,0.8,6.9,6.7,0.677,12.3,0,0,1
158,2010,52.4,336.0,52,0.01,0.0,22.0,83,49.0,5.755,45.0,0.8,7.0,6.8,0.677,12.3,0,0,1
158,2009,52.2,335.0,52,0.01,0.0,21.5,84,41.0,5.755,42.0,0.8,7.1,6.9,0.677,12.3,0,0,3
158,2008,51.9,336.0,52,0.01,0.0,21.1,84,4.0,5.755,31.0,0.9,7.2,7.0,0.677,12.3,0,0,0
158,2007,51.5,34.0,52,0.01,0.0,2.7,84,4.0,5.755,4.0,0.9,7.3,7.1,0.677,12.3,0,0,0
158,2006,51.5,337.0,51,0.01,0.0,2.2,83,26.0,5.755,26.0,0.9,7.4,7.2,0.677,12.3,0,0,3
158,2005,51.6,334.0,50,0.01,0.0,19.8,82,35.0,5.755,35.0,0.9,7.5,7.3,0.677,12.3,0,0,3
158,2004,51.2,341.0,49,0.01,0.0,19.4,80,3.0,5.755,3.0,0.9,7.6,7.4,0.677,12.3,0,0,0
158,2003,51.1,344.0,48,0.01,0.0,19.0,78,4.0,5.755,4.0,0.9,7.7,7.5,0.677,12.3,0,0,0
158,2002,58.0,348.0,47,0.01,0.0,18.6,77,4.0,5.755,4.0,0.9,7.8,7.6,0.677,12.3,0,0,0
158,2001,57.0,352.0,46,0.01,0.0,18.2,75,33.0,5.755,33.0,0.8,7.9,7.7,0.677,12.3,0,0,3
158,2000,55.0,355.0,45,0.01,0.0,17.8,74,37.0,5.755,33.0,0.8,8.0,7.9,0.677,12.3,0,0,3
159,2015,62.9,328.0,42,3.755,0.0,51.1,52,75.0,5.755,75.0,3.6,4.4,5.3,0.665,13.0,0,1,2
159,2014,62.0,347.0,42,7.38,922.0507313,5.3,52,77.0,8.8,77.0,3.7,4.9,5.9,0.66,13.0,0,1,2
159,2013,69.0,371.0,43,7.34,978.5905287,49.5,54,73.0,8.78,73.0,4.5,5.4,6.5,0.652,12.8,0,1,2
159,2012,59.2,48.0,43,7.38,1089.954838,48.7,56,65.0,8.79,65.0,7.6,6.0,7.3,0.644,12.8,0,0,2
159,2011,58.9,413.0,43,7.38,123.753335,47.9,58,69.0,8.61,69.0,8.5,6.6,8.0,0.638,12.8,0,0,2
159,2010,58.0,428.0,43,7.28,1038.885632,47.2,62,72.0,8.5,72.0,11.0,7.3,8.9,0.63,12.8,0,0,2
159,2009,56.5,449.0,46,7.6,782.5987144,46.4,70,75.0,8.39,76.0,19.0,8.1,9.8,0.622,12.8,0,0,2
159,2008,55.3,473.0,50,8.19,780.0336423,45.7,75,77.0,7.75,79.0,23.5,8.9,1.7,0.616,12.9,0,0,2
159,2007,54.5,486.0,51,8.48,805.490079,45.0,79,79.0,7.53,82.0,26.4,9.7,11.7,0.612,12.9,0,0,2
159,2006,54.0,496.0,54,8.5,732.1255305,44.3,82,79.0,7.57,82.0,28.1,1.6,12.8,0.609,12.9,0,0,2
159,2005,53.8,498.0,55,8.69,709.3170967,43.6,84,75.0,7.77,79.0,29.5,11.6,13.9,0.609,12.9,0,0,2
159,2004,53.7,497.0,55,6.96,622.043809,42.9,83,73.0,7.93,74.0,29.7,12.6,15.0,0.611,12.9,0,0,2
159,2003,54.0,485.0,55,6.93,519.1563781,42.2,82,7.0,8.26,69.0,28.9,13.5,16.1,0.613,12.9,0,0,0
159,2002,54.9,459.0,54,7.04,346.5316007,41.6,79,7.0,8.9,7.0,26.6,14.5,17.1,0.62,12.9,0,0,0
159,2001,56.0,429.0,52,7.38,365.2585722,4.9,76,71.0,8.31,71.0,24.0,15.4,18.1,0.629,13.0,0,0,2
159,2000,57.3,397.0,51,7.3,45.96380839,4.1,73,71.0,8.7,73.0,21.3,16.3,19.1,0.635,13.0,0,0,2
160,2015,57.3,332.0,26,3.755,0.0,43.5,39,41.0,5.755,31.0,3.4,3.3,3.3,0.421,4.9,0,0,3
160,2014,56.6,343.0,26,3.755,46.0744686,43.5,39,44.0,2.74,39.0,3.5,3.3,3.3,0.421,4.9,0,0,1
160,2013,56.4,345.0,26,3.755,47.44453,43.5,40,5.0,2.62,45.0,3.6,3.3,3.3,0.417,4.9,0,0,0
160,2012,56.0,347.0,26,3.755,38.3382324,43.5,40,64.0,2.77,59.0,3.8,3.3,3.3,0.419,4.9,0,0,2
160,2011,55.4,355.0,27,3.755,0.0,43.5,41,66.0,5.755,61.0,3.9,3.3,3.3,0.429,4.9,0,0,2
160,2010,55.0,359.0,27,3.755,0.0,43.5,41,93.0,5.755,93.0,4.0,3.3,3.3,0.0,0.0,0,0,4
160,2009,54.3,369.0,27,3.755,0.0,43.5,42,93.0,5.755,93.0,4.2,3.3,3.3,0.0,0.0,0,0,4
160,2008,53.6,377.0,27,3.755,0.0,43.5,42,93.0,5.755,93.0,4.2,3.3,3.3,0.0,0.0,0,0,4
160,2007,53.1,381.0,27,3.755,0.0,43.5,43,93.0,5.755,93.0,4.2,3.3,3.3,0.0,0.0,0,0,4
160,2006,52.5,383.0,28,3.755,0.0,43.5,43,93.0,5.755,93.0,4.1,3.3,3.3,0.0,0.0,0,0,4
160,2005,51.9,383.0,28,3.755,0.0,43.5,44,93.0,5.755,93.0,3.9,3.3,3.3,0.0,0.0,0,0,4
160,2004,51.4,383.0,29,3.755,0.0,43.5,45,93.0,5.755,93.0,3.8,3.3,3.3,0.0,0.0,0,0,4
160,2003,58.0,383.0,29,3.755,0.0,43.5,46,93.0,5.755,93.0,3.5,3.3,3.3,0.0,0.0,0,0,4
160,2002,52.0,382.0,30,3.755,0.0,43.5,48,93.0,5.755,93.0,3.3,3.3,3.3,0.0,0.0,0,0,4
160,2001,49.6,381.0,30,3.755,0.0,43.5,49,93.0,5.755,93.0,3.0,3.3,3.3,0.0,0.0,0,0,4
160,2000,48.9,38.0,31,3.755,0.0,43.5,50,93.0,5.755,93.0,2.7,3.3,3.3,0.0,0.0,0,0,4
161,2015,82.8,56.0,1,3.755,0.0,66.6,1,97.0,5.755,97.0,0.1,0.6,0.5,0.882,17.7,1,2,4
161,2014,82.6,58.0,1,0.01,42.98847625,66.0,1,97.0,9.3,97.0,0.1,0.6,0.5,0.877,17.6,1,2,4
161,2013,82.4,6.0,1,9.25,423.680459,65.4,2,96.0,9.1,96.0,0.1,0.6,0.5,0.874,17.5,1,2,4
161,2012,82.0,61.0,1,9.35,4255.781693,64.8,2,97.0,9.39,97.0,0.1,0.6,0.5,0.871,17.2,1,2,4
161,2011,82.1,63.0,1,9.62,4873.8188,64.1,2,97.0,9.48,97.0,0.1,0.6,0.5,0.867,16.9,1,2,4
161,2010,81.9,64.0,1,9.78,578.7417172,63.5,2,97.0,9.56,97.0,0.1,0.6,0.5,0.86,16.4,1,2,4
161,2009,81.6,66.0,2,9.99,5047.254058,62.9,2,96.0,9.52,96.0,0.1,0.6,0.5,0.858,16.3,1,2,4
161,2008,81.3,7.0,2,10.24,5596.535203,62.3,2,97.0,8.8,97.0,0.1,0.6,0.5,0.854,16.1,1,2,4
161,2007,89.0,72.0,2,11.05,510.9327012,61.7,2,96.0,8.36,96.0,0.1,0.6,0.5,0.849,16.0,1,2,4
161,2006,88.0,73.0,2,11.86,4460.390006,61.1,2,98.0,8.23,98.0,0.1,0.6,0.5,0.844,15.9,1,2,4
161,2005,81.0,77.0,2,11.92,405.4475981,6.5,2,96.0,8.12,96.0,0.1,0.6,0.5,0.837,15.8,1,2,4
161,2004,81.0,79.0,2,11.96,3715.370095,59.9,2,97.0,8.5,97.0,0.1,0.6,0.5,0.833,15.6,1,2,4
161,2003,79.4,83.0,2,12.09,3205.019918,59.3,2,99.0,7.99,98.0,0.1,0.6,0.5,0.83,15.6,1,1,4
161,2002,79.5,83.0,2,12.26,228.3543024,58.8,2,98.0,7.25,98.0,0.1,0.6,0.5,0.828,15.7,1,1,4
161,2001,79.4,84.0,2,9.86,2044.169761,58.2,2,95.0,7.24,96.0,0.1,0.6,0.5,0.825,15.7,1,1,4
161,2000,79.1,86.0,2,11.12,1934.398154,57.6,2,95.0,7.21,95.0,0.1,0.6,0.5,0.82,15.7,1,1,4
162,2015,74.9,138.0,3,3.755,0.0,23.4,3,99.0,5.755,99.0,0.1,15.1,15.0,0.764,14.0,0,1,4
162,2014,74.7,141.0,3,2.37,42.7308283,22.7,3,99.0,3.5,99.0,0.1,15.2,15.0,0.76,14.0,0,1,4
162,2013,74.6,142.0,3,2.56,41.62053588,21.9,3,99.0,3.68,99.0,0.1,15.2,15.1,0.757,13.8,0,1,4
162,2012,74.5,143.0,3,2.8,20.76877311,21.2,4,99.0,3.21,99.0,0.1,15.3,15.2,0.752,13.7,0,1,4
162,2011,74.5,141.0,3,3.03,20.83302367,2.5,4,99.0,3.28,99.0,0.1,15.3,15.3,0.746,13.6,0,1,4
162,2010,74.5,138.0,3,2.31,191.7267589,19.8,4,99.0,3.43,99.0,0.1,15.3,15.3,0.739,13.5,0,1,4
162,2009,71.8,183.0,4,2.05,13.39092189,19.2,4,97.0,3.37,97.0,0.1,15.3,15.4,0.735,13.4,0,1,4
162,2008,72.3,172.0,4,2.1,17.81424344,18.5,4,98.0,3.44,98.0,0.1,15.4,15.4,0.731,13.3,0,1,4
162,2007,73.7,146.0,4,2.29,127.6377505,17.9,5,98.0,3.76,98.0,0.1,15.4,15.5,0.725,13.2,0,1,4
162,2006,73.8,145.0,4,1.96,120.2471713,17.2,5,98.0,4.6,98.0,0.1,15.4,15.5,0.718,13.1,0,1,4
162,2005,74.2,138.0,4,1.97,97.76637062,16.6,5,99.0,4.6,99.0,0.1,15.4,15.5,0.712,12.9,0,1,4
162,2004,69.1,197.0,6,1.56,15.35342268,16.1,10,97.0,4.28,97.0,0.1,15.4,15.5,0.705,12.8,0,1,4
162,2003,73.9,146.0,5,1.69,72.4280894,15.6,5,98.0,3.95,99.0,0.1,15.4,15.5,0.697,12.7,0,1,4
162,2002,73.7,149.0,5,1.62,59.63595674,15.1,5,98.0,3.89,98.0,0.1,15.4,15.6,0.699,12.6,0,1,4
162,2001,72.7,16.0,5,1.68,53.61278637,14.6,6,98.0,3.81,98.0,0.1,15.4,15.6,0.686,12.5,0,1,4
162,2000,71.5,175.0,5,1.45,60.4909815,14.1,6,99.0,3.77,99.0,0.1,15.3,15.5,0.677,12.4,0,1,4
163,2015,64.1,225.0,58,3.755,0.0,43.5,85,93.0,5.755,93.0,0.3,3.3,3.3,0.488,7.2,0,1,4
163,2014,63.8,229.0,59,0.01,253.6086508,43.5,86,94.0,8.43,94.0,0.3,3.3,3.3,0.485,7.2,0,1,4
163,2013,63.5,232.0,60,0.01,227.8353208,43.5,88,93.0,8.42,93.0,0.3,3.3,3.3,0.478,7.0,0,1,4
163,2012,63.2,235.0,61,0.01,220.522192,43.5,89,92.0,8.2,92.0,0.3,3.3,3.3,0.468,6.8,0,1,4
163,2011,62.7,241.0,61,2.12,196.6892153,43.5,91,93.0,8.3,93.0,0.3,3.3,3.3,0.463,7.0,0,1,4
163,2010,62.5,243.0,62,1.77,172.0097884,43.5,92,9.0,7.97,9.0,0.3,3.3,3.3,0.461,7.0,0,1,0
163,2009,62.0,248.0,63,1.99,17.0536929,43.5,94,81.0,8.4,81.0,0.3,3.3,3.3,0.456,6.8,0,1,4
163,2008,61.8,251.0,64,2.01,128.6362711,43.5,95,85.0,8.17,86.0,0.3,3.3,3.3,0.444,6.3,0,1,4
163,2007,61.4,254.0,65,2.01,86.13166944,43.5,97,84.0,4.72,84.0,0.3,3.3,3.3,0.44,6.4,0,1,4
163,2006,61.0,26.0,66,1.9,60.3368571,43.5,99,77.0,3.93,78.0,0.2,3.3,3.3,0.43,6.2,0,1,2
163,2005,67.0,261.0,66,1.55,37.59039592,43.5,101,78.0,3.18,78.0,0.2,3.3,3.3,0.423,6.1,0,1,2
163,2004,59.7,278.0,68,1.59,37.04479956,43.5,102,74.0,3.39,74.0,0.2,3.3,3.3,0.415,5.7,0,0,2
163,2003,59.6,278.0,69,1.74,35.35264737,43.5,104,69.0,3.18,69.0,0.2,3.3,3.3,0.409,5.6,0,0,2
163,2002,59.4,277.0,70,1.59,30.62287548,43.5,106,6.0,2.95,6.0,0.2,3.3,3.3,0.403,5.6,0,0,0
163,2001,58.9,283.0,71,1.81,28.88069657,43.5,108,66.0,2.96,66.0,0.2,3.3,3.3,0.399,5.6,0,0,2
163,2000,58.6,284.0,71,1.76,30.86000992,43.5,109,62.0,3.23,62.0,0.1,3.3,3.3,0.394,5.5,0,0,2
164,2015,71.6,176.0,0,3.755,0.0,58.3,0,89.0,5.755,89.0,0.4,3.5,3.5,0.723,12.7,0,1,4
164,2014,71.4,178.0,0,6.32,1132.432517,57.7,0,85.0,5.69,85.0,0.4,3.5,3.5,0.722,12.7,0,1,4
164,2013,71.2,179.0,0,6.02,1122.972967,57.0,0,86.0,5.96,86.0,0.4,3.5,3.5,0.719,12.7,0,1,4
164,2012,71.3,178.0,0,5.73,1168.324095,56.3,0,84.0,6.9,84.0,0.9,3.5,3.4,0.708,12.7,0,1,4
164,2011,76.0,187.0,0,5.64,989.1263558,55.5,0,86.0,5.93,86.0,0.1,3.5,3.4,0.704,12.5,0,1,4
164,2010,73.0,19.0,0,5.26,99.08095375,54.8,0,96.0,5.81,96.0,0.5,3.5,3.4,0.7,12.3,0,1,4
164,2009,70.0,196.0,0,5.13,885.0739766,54.1,0,85.0,6.14,87.0,0.6,3.5,3.4,0.696,12.1,0,1,4
164,2008,69.8,196.0,0,4.94,815.4355995,53.3,0,85.0,5.92,85.0,1.2,3.5,3.4,0.691,11.9,0,1,4
164,2007,69.5,22.0,0,4.72,685.0299083,52.6,0,84.0,5.92,84.0,0.8,3.5,3.4,0.684,11.7,0,1,4
164,2006,69.3,199.0,0,4.52,72.800168,51.8,0,84.0,6.22,84.0,0.6,3.5,3.4,0.678,11.5,0,1,4
164,2005,68.9,25.0,0,4.47,418.9206608,51.1,0,84.0,6.78,83.0,0.6,3.5,3.4,0.672,11.3,0,1,4
164,2004,68.3,214.0,0,4.55,4.23257668,5.4,0,84.0,6.88,85.0,0.9,3.5,3.5,0.0,11.1,0,1,4
164,2003,68.0,223.0,0,4.53,32.3662077,49.7,0,74.0,6.62,75.0,1.0,3.5,3.5,0.0,10.9,0,1,2
164,2002,67.9,221.0,0,4.41,250.7112373,49.0,0,74.0,7.14,73.0,1.6,3.5,3.5,0.0,11.0,0,1,2
164,2001,67.7,219.0,0,4.23,191.2135044,48.3,0,65.0,8.38,68.0,1.8,3.6,3.5,0.0,11.0,0,1,2
164,2000,67.4,224.0,0,4.29,268.1837972,47.6,0,7.0,9.65,71.0,0.4,3.6,3.6,0.0,11.1,0,1,0
165,2015,58.9,373.0,2,3.755,0.0,32.3,3,84.0,5.755,9.0,7.1,4.0,4.1,0.541,11.4,0,0,4
165,2014,58.4,382.0,2,0.01,574.3895102,31.8,3,98.0,9.25,98.0,7.3,4.3,4.3,0.541,11.4,0,0,4
165,2013,57.6,393.0,2,0.01,708.9556648,31.2,3,98.0,9.66,98.0,9.8,4.5,4.6,0.539,11.4,0,0,4
165,2012,56.5,412.0,2,0.01,720.2333929,3.7,3,92.0,8.76,95.0,12.2,4.8,4.9,0.534,11.3,0,0,4
165,2011,55.0,438.0,2,5.2,735.7090978,3.2,3,85.0,8.61,91.0,15.7,5.1,5.2,0.526,11.2,0,0,4
165,2010,53.6,459.0,2,4.93,56.93670561,29.7,4,89.0,8.47,89.0,21.6,5.4,5.6,0.523,11.0,0,0,4
165,2009,52.6,46.0,3,4.9,47.6164523,29.3,4,89.0,8.46,88.0,33.7,5.8,5.9,0.519,10.8,0,0,4
165,2008,51.4,477.0,3,4.87,413.0063027,28.9,4,89.0,8.19,88.0,40.2,6.1,6.3,0.514,10.6,0,0,4
165,2007,50.0,51.0,3,5.55,43.3664999,28.5,4,88.0,7.5,87.0,40.7,6.5,6.7,0.508,10.5,0,0,4
165,2006,47.8,564.0,3,5.53,437.0802438,28.2,4,88.0,6.81,87.0,43.7,6.9,7.1,0.502,9.9,0,0,4
